05-Feb-2024 20:23:23,0.2537651062011719,-0.001326203,-0.005179569,0.01372657,0.006119569
05-Feb-2024 20:23:24,0.5244178771972656,-0.001314748,-0.005180568,0.01372194,0.006121069
05-Feb-2024 20:23:24,0.7968494892120361,-0.00129803,-0.005178107,0.01372362,0.006122468
05-Feb-2024 20:23:24,1.0823960304260254,-0.00128255,-0.005177339,0.01372615,0.006122568
05-Feb-2024 20:23:24,1.3491222858428955,-0.001272643,-0.005174108,0.01370931,0.006120469
05-Feb-2024 20:23:25,1.6146600246429443,-0.001248185,-0.005173647,0.01370973,0.006124168
05-Feb-2024 20:23:25,1.8833584785461426,-0.001231776,-0.005170032,0.01370131,0.006127667
05-Feb-2024 20:23:25,2.1632745265960693,-0.001208247,-0.005172647,0.01369879,0.006127567
05-Feb-2024 20:23:26,2.435770034790039,-0.001214439,-0.005173109,0.01369963,0.006128866
05-Feb-2024 20:23:26,2.705988645553589,-0.001237968,-0.005176723,0.0137232,0.006129766
05-Feb-2024 20:23:26,2.9806299209594727,-0.001235182,-0.005180799,0.01370258,0.006126967
