DateTime,Time_S,Volt1_V PS0,Curr1_A PS0,Volt2_V PS0,Curr2_A PS0
16-Nov-2023 13:15:04,25.126528024673462,0.002246383,0.0003208573,0.003989472,0.000659659
16-Nov-2023 13:15:05,25.426132917404175,0.002318505,0.0003213215,0.003985471,0.0006604937
16-Nov-2023 13:15:05,25.69396710395813,0.002320672,0.0003194647,0.003974668,0.0006602155
16-Nov-2023 13:15:05,25.977083921432495,0.002331196,0.00031931,0.003963864,0.0006605865
16-Nov-2023 13:15:05,26.27607488632202,0.002339244,0.0003206252,0.003939857,0.000656413
16-Nov-2023 13:15:06,26.55837321281433,0.00238196,0.000323333,0.003952261,0.0006619776
16-Nov-2023 13:15:06,26.838982820510864,0.002333982,0.0003261182,0.003951861,0.0006544654
16-Nov-2023 13:15:06,27.12550687789917,0.002222549,0.0003315338,0.003979469,0.0006501992
16-Nov-2023 13:15:07,27.392470121383667,0.002210167,0.0003355569,0.003994674,0.0006505702
16-Nov-2023 13:15:07,27.675281763076782,0.002249478,0.0003332359,0.003969466,0.0006551146
16-Nov-2023 13:15:07,27.974031686782837,0.002329958,0.0003329264,0.003928654,0.0006510339
16-Nov-2023 13:15:07,28.255638122558594,0.002300552,0.0003340869,0.003911849,0.0006541872
16-Nov-2023 13:15:08,28.537801504135132,0.002246073,0.0003353248,0.00388224,0.0006536307
16-Nov-2023 13:15:08,28.82096290588379,0.002177975,0.0003364079,0.003893843,0.0006496428
16-Nov-2023 13:15:08,29.104593515396118,0.002176118,0.0003432934,0.003905847,0.0006448201
16-Nov-2023 13:15:09,29.386978149414062,0.002125973,0.000348477,0.003923452,0.0006443564
16-Nov-2023 13:15:09,29.678451776504517,0.002137736,0.0003490185,0.003957462,0.000647046
16-Nov-2023 13:15:09,29.952735900878906,0.002142379,0.0003463881,0.003975068,0.0006510339
16-Nov-2023 13:15:09,30.23490810394287,0.002150427,0.0003441445,0.003977069,0.0006547436
16-Nov-2023 13:15:10,30.517510652542114,0.002147022,0.0003423651,0.004019081,0.0006539089
16-Nov-2023 13:15:10,30.80118227005005,0.00212845,0.0003422877,0.003995874,0.0006520541
16-Nov-2023 13:15:10,31.084404230117798,0.002123497,0.0003433708,0.003991073,0.0006519613
16-Nov-2023 13:15:11,31.368573904037476,0.002135259,0.0003450729,0.004010279,0.000656042
16-Nov-2023 13:15:11,31.651381969451904,0.002146712,0.0003459239,0.00401308,0.0006578969
16-Nov-2023 13:15:11,31.936346769332886,0.002125354,0.0003455371,0.003983871,0.0006595663
16-Nov-2023 13:15:11,32.23499608039856,0.002123497,0.0003434482,0.004001476,0.0006603082
16-Nov-2023 13:15:12,32.502233266830444,0.002140831,0.0003373363,0.004037487,0.0006608647
16-Nov-2023 13:15:12,32.78524088859558,0.002150736,0.00033517,0.00401508,0.0006563202
16-Nov-2023 13:15:12,33.06907033920288,0.002119164,0.0003371815,0.004006277,0.0006558566
16-Nov-2023 13:15:13,33.35272288322449,0.002107091,0.0003374136,0.003994674,0.0006537234
16-Nov-2023 13:15:13,33.63720345497131,0.002122568,0.0003380326,0.003987072,0.0006577114
16-Nov-2023 13:15:13,33.92158508300781,0.002116068,0.0003441445,0.003930254,0.0006602155
16-Nov-2023 13:15:13,34.204965114593506,0.002138355,0.0003456918,0.003896244,0.0006583606
16-Nov-2023 13:15:14,34.489376068115234,0.002186023,0.0003409725,0.00388264,0.0006584534
16-Nov-2023 13:15:14,34.77310490608215,0.002209239,0.0003412819,0.003909848,0.000662534
16-Nov-2023 13:15:14,35.0405535697937,0.002199024,0.0003411272,0.003927453,0.0006594735
16-Nov-2023 13:15:15,35.32371211051941,0.002204596,0.0003353248,0.003951461,0.0006549291
16-Nov-2023 13:15:15,35.62299370765686,0.002212953,0.0003326943,0.003996274,0.0006553001
16-Nov-2023 13:15:15,35.90636110305786,0.002260003,0.0003364852,0.004025083,0.0006517759
16-Nov-2023 13:15:15,36.174317359924316,0.002269289,0.0003352474,0.003995074,0.000649921
16-Nov-2023 13:15:16,36.45690083503723,0.002265884,0.0003333132,0.003971467,0.0006534453
16-Nov-2023 13:15:16,36.74035596847534,0.002213882,0.0003342416,0.003956262,0.0006587316
16-Nov-2023 13:15:16,37.02555871009827,0.002203357,0.0003331585,0.003938657,0.0006630905
16-Nov-2023 13:15:17,37.309035539627075,0.002194381,0.0003268919,0.00388504,0.0006620703
16-Nov-2023 13:15:17,37.59470534324646,0.002223168,0.0003253445,0.003876638,0.0006629978
16-Nov-2023 13:15:17,37.87600827217102,0.002193143,0.0003262729,0.003867035,0.0006577114
16-Nov-2023 13:15:17,38.15910625457764,0.002170546,0.0003255766,0.003868636,0.0006536307
16-Nov-2023 13:15:18,38.45788288116455,0.002173023,0.0003283618,0.003863434,0.0006545581
16-Nov-2023 13:15:18,38.725929737091064,0.002183238,0.0003343963,0.003903446,0.0006620703
16-Nov-2023 13:15:18,39.00887203216553,0.002231525,0.0003361758,0.003913049,0.0006626268
16-Nov-2023 13:15:19,39.307870626449585,0.002191904,0.0003361758,0.003972667,0.0006695825
16-Nov-2023 13:15:19,39.59046125411987,0.002199952,0.0003348606,0.003965465,0.0006746834
16-Nov-2023 13:15:19,39.873918533325195,0.002203357,0.0003315338,0.003962264,0.0006740342
16-Nov-2023 13:15:19,40.14294719696045,0.002172094,0.0003298318,0.003973867,0.0006747762
16-Nov-2023 13:15:20,40.42689323425293,0.002152593,0.0003282071,0.004025483,0.0006781149
16-Nov-2023 13:15:20,40.709418296813965,0.002118235,0.0003275881,0.004004677,0.0006736632
16-Nov-2023 13:15:20,41.00138306617737,0.002118854,0.0003304507,0.004022683,0.0006683769
16-Nov-2023 13:15:20,41.27522659301758,0.002116378,0.0003337001,0.004034686,0.0006734778
16-Nov-2023 13:15:21,41.558560371398926,0.002105234,0.000332849,0.004017081,0.0006693043
16-Nov-2023 13:15:21,41.841726541519165,0.002144855,0.0003330811,0.003991873,0.000664018
16-Nov-2023 13:15:21,42.126824140548706,0.002134331,0.0003326943,0.003974668,0.0006704172
16-Nov-2023 13:15:22,42.409863233566284,0.002145164,0.0003357116,0.003975468,0.0006731068
16-Nov-2023 13:15:22,42.70481038093567,0.00214145,0.0003365626,0.003985871,0.0006656873
16-Nov-2023 13:15:22,42.97722578048706,0.002100901,0.0003371042,0.003977469,0.0006714374
16-Nov-2023 13:15:22,43.27599310874939,0.002030636,0.0003378778,0.00398227,0.0006744979
16-Nov-2023 13:15:23,43.558664321899414,0.001958204,0.0003371042,0.004007478,0.0006698607
16-Nov-2023 13:15:23,43.85670328140259,0.00204147,0.0003320754,0.004009879,0.0006719011
16-Nov-2023 13:15:23,44.13956069946289,0.002112044,0.0003272013,0.003945059,0.0006694898
16-Nov-2023 13:15:24,44.42301392555237,0.002150736,0.0003219404,0.003901846,0.0006593808
16-Nov-2023 13:15:24,44.709710359573364,0.002143926,0.000318691,0.003848229,0.0006557638
16-Nov-2023 13:15:24,44.98856711387634,0.002067161,0.0003175306,0.003798614,0.0006620703
16-Nov-2023 13:15:24,45.271228313446045,0.002060661,0.0003172985,0.0037538,0.0006591953
16-Nov-2023 13:15:25,45.55397319793701,0.00206809,0.0003168343,0.003774207,0.0006628123
16-Nov-2023 13:15:25,45.837496757507324,0.002084495,0.0003203931,0.003800615,0.000666893
16-Nov-2023 13:15:25,46.12518882751465,0.002110187,0.0003199289,0.003799414,0.0006702318
16-Nov-2023 13:15:26,46.406280755996704,0.00210121,0.0003227141,0.003797814,0.0006641107
16-Nov-2023 13:15:26,46.68332123756409,0.00205478,0.000327356,0.003837826,0.0006680986
