14-Feb-2024 10:59:30,0.24854302406311035,3.599893,0.08239365,3.623699,0.09794372
14-Feb-2024 10:59:30,0.5148811340332031,3.599894,0.08239219,3.623711,0.09794693
14-Feb-2024 10:59:30,0.7815558910369873,3.599864,0.0823942,3.623729,0.09794872
14-Feb-2024 10:59:30,1.0573921203613281,3.599852,0.08239427,3.623743,0.09795192
14-Feb-2024 10:59:31,1.3221004009246826,3.59986,0.08239604,3.623747,0.09795363
14-Feb-2024 10:59:31,1.5735514163970947,3.599808,0.08239635,3.623759,0.09796002
14-Feb-2024 10:59:31,1.8555278778076172,3.59978,0.08239735,3.623794,0.09796651
14-Feb-2024 10:59:32,2.1219677925109863,3.599782,0.08239527,3.623841,0.09797332
14-Feb-2024 10:59:32,2.3885014057159424,3.599812,0.08239412,3.62387,0.09797631
14-Feb-2024 10:59:32,2.655043363571167,3.599872,0.08239104,3.623859,0.09797771
14-Feb-2024 10:59:32,2.9376657009124756,3.599847,0.0823925,3.623836,0.09797131
14-Feb-2024 10:59:33,3.2048442363739014,3.599817,0.08239189,3.623825,0.09796742
14-Feb-2024 10:59:33,3.471250057220459,3.599849,0.0823935,3.623775,0.09796512
14-Feb-2024 10:59:33,3.739199638366699,3.599811,0.08239804,3.623733,0.09796222
14-Feb-2024 10:59:33,4.021326065063477,3.599813,0.08240034,3.623706,0.09796472
14-Feb-2024 10:59:34,4.2879798412323,3.599815,0.08240627,3.623706,0.09796852
14-Feb-2024 10:59:34,4.570250988006592,3.599781,0.08240573,3.623698,0.09796672
14-Feb-2024 10:59:34,4.836921215057373,3.599836,0.08240742,3.623683,0.09796472
14-Feb-2024 10:59:35,5.120165824890137,3.599817,0.08240996,3.623711,0.09796412
14-Feb-2024 10:59:35,5.387276649475098,3.599823,0.0824105,3.623745,0.09796062
14-Feb-2024 10:59:35,5.654125928878784,3.599772,0.08240604,3.623747,0.09795722
14-Feb-2024 10:59:35,5.936112880706787,3.599773,0.08241034,3.623744,0.09795772
14-Feb-2024 10:59:36,6.202463626861572,3.599782,0.08241258,3.623765,0.09796052
14-Feb-2024 10:59:36,6.469164609909058,3.599823,0.08240881,3.623731,0.09796862
14-Feb-2024 10:59:36,6.752878427505493,3.599826,0.08240981,3.623717,0.09797172
14-Feb-2024 10:59:36,7.0096635818481445,3.599809,0.08241212,3.623725,0.09797452
14-Feb-2024 10:59:37,7.292804718017578,3.59978,0.08241111,3.623716,0.09797631
14-Feb-2024 10:59:37,7.559591054916382,3.599759,0.0824115,3.623702,0.09797402
14-Feb-2024 10:59:37,7.842397689819336,3.599731,0.08241358,3.623706,0.09796271
14-Feb-2024 10:59:37,8.108652830123901,3.599726,0.08241565,3.623702,0.09795952
14-Feb-2024 10:59:38,8.37524127960205,3.599733,0.08241573,3.623675,0.09795962
14-Feb-2024 10:59:38,8.641624450683594,3.599712,0.08241703,3.623677,0.09796102
14-Feb-2024 10:59:38,8.923593044281006,3.599713,0.08241711,3.62366,0.09796212
14-Feb-2024 10:59:39,9.205665111541748,3.59972,0.08241881,3.623679,0.09796642
14-Feb-2024 10:59:39,9.472362041473389,3.599691,0.08241657,3.623664,0.09797031
14-Feb-2024 10:59:39,9.75492525100708,3.599715,0.08241888,3.623649,0.09797112
14-Feb-2024 10:59:39,10.021246671676636,3.599784,0.08242173,3.623623,0.09797142
14-Feb-2024 10:59:40,10.287572622299194,3.599763,0.08242311,3.623622,0.09797221
14-Feb-2024 10:59:40,10.585778951644897,3.599694,0.08242472,3.623603,0.09797122
14-Feb-2024 10:59:40,10.854226112365723,3.599633,0.08242857,3.62361,0.09796862
14-Feb-2024 10:59:41,11.121649265289307,3.599628,0.0824255,3.623662,0.09797011
14-Feb-2024 10:59:41,11.388351678848267,3.599647,0.08242426,3.623673,0.09797151
14-Feb-2024 10:59:41,11.655510425567627,3.599705,0.08242288,3.623704,0.09797282
14-Feb-2024 10:59:41,11.922372102737427,3.599746,0.08242342,3.623707,0.09797491
14-Feb-2024 10:59:42,12.18877625465393,3.599731,0.08242211,3.623696,0.09797671
